Pick,Draft_Tm,player_name,Player ID,College,Draft Year,Tot_Yrs,Tot_G,Tot_MP,Tot_PTS,Tot_TRB,Tot_AST,Tot_FG%,Tot_3P%,Tot_FT%,Tot_MP.1,Tot_PTS.1,Tot_TRB.1,Tot_AST.1,Tot_WS,Tot_WS/48,Tot_BPM,Tot_VORP,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,poss,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
21,PHO,Rajon Rondo,rondora01,Kentucky,2006,14,873,27103,8909,4131,7215,0.458,0.316,0.606,31,10.2,4.7,8.3,59.9,0.106,1.3,22.9,2007,PG,21,BOS,77,2306,15.6,0.515,0.027,0.245,4.3,11.9,8.3,28.2,3,0.5,15.7,18.9,2.3,4.9,7.2,0.15,-0.4,2.6,2.1,2.4,5921,0.599713835,2.136288863,2.736002699,8.89214904,5.933320826,2.958828215,0.686941818,2.595856328,3.282798146,-0.079245504
21,PHO,Rajon Rondo,rondora01,Kentucky,2006,14,873,27103,8909,4131,7215,0.458,0.316,0.606,31,10.2,4.7,8.3,59.9,0.106,1.3,22.9,2006,PG,20,BOS,78,1831,13.1,0.472,0.064,0.409,4.7,14.6,9.5,26.3,3.6,0.3,20.5,16.5,-0.1,2.6,2.4,0.064,-2.4,2.2,-0.2,0.8,3550,-0.78054603,3.561364785,2.780818755,5.184354804,5.184354804,0,-0.802126188,3.695163036,2.893036848,0.316857049
22,NJN,Marcus Williams,willima03,UConn,2006,4,203,3095,1128,361,574,0.386,0.321,0.767,15.2,5.6,1.8,2.8,0,-0.001,-3.3,-1,2009,PG,24,MEM,62,872,10.6,0.456,0.299,0.203,1.7,10.7,6.2,26.7,1.9,0.1,20,18.5,-0.4,0.5,0,0.002,-1.6,-1.5,-3.1,-0.2,1720,-2.036068012,-1.922198265,-3.958266277,-0.536713473,-0.536713473,0,-2.026068184,-3.030435415,-5.056503599,-0.146233719
22,NJN,Marcus Williams,willima03,UConn,2006,4,203,3095,1128,361,574,0.386,0.321,0.767,15.2,5.6,1.8,2.8,0,-0.001,-3.3,-1,2008,PG,23,GSW,9,54,3.7,0.305,0.353,0.353,0,8.1,4,32.6,0.9,1.3,16.9,18.7,-0.1,0,-0.1,-0.127,-5.1,-3.1,-8.2,-0.1,112,-4.486780808,-2.292752193,-6.779533001,-0.111628002,-0.111628002,0,-4.500677788,-3.505993258,-8.006671046,0.510875749
22,NJN,Marcus Williams,willima03,UConn,2006,4,203,3095,1128,361,574,0.386,0.321,0.767,15.2,5.6,1.8,2.8,0,-0.001,-3.3,-1,2007,PG,22,NJN,53,854,11,0.499,0.485,0.16,1.9,11.8,6.9,27.8,1.5,0.3,19.3,20.8,-0.4,0.5,0.2,0.009,-0.8,-1.6,-2.4,-0.1,1647,-0.822752401,-3.102689076,-3.925441478,-0.512232374,-0.512232374,0,-0.767129833,-3.737559941,-4.504689774,0.014581865
22,NJN,Marcus Williams,willima03,UConn,2006,4,203,3095,1128,361,574,0.386,0.321,0.767,15.2,5.6,1.8,2.8,0,-0.001,-3.3,-1,2006,PG,21,NJN,79,1315,11.5,0.474,0.31,0.162,2.6,11.9,7.3,34.4,1.2,0.1,20.1,25,-1.1,1,-0.1,-0.004,-1.7,-2,-3.7,-0.6,2679,-1.823537214,-1.130455652,-2.953992867,-0.158616567,0.047569432,-0.206186,-1.637802521,-2.400133427,-4.037935948,0.190304305
23,NJN,Josh Boone,boonejo01,UConn,2006,4,256,4482,1340,1258,125,0.544,,0.445,17.5,5.2,4.9,0.5,9.1,0.097,-2,0,2009,PF,25,NJN,63,1045,13.7,0.509,0,0.26,13.1,22,17.4,4.6,1.5,3.4,13,12.5,0.7,1.1,1.8,0.084,-1.8,-0.2,-2,0,2013,-1.947537396,0.71421564,-1.233321757,0.805507395,0.805507395,0,-2.344703392,0.320520439,-2.024182953,-0.362558273
23,NJN,Josh Boone,boonejo01,UConn,2006,4,256,4482,1340,1258,125,0.544,,0.445,17.5,5.2,4.9,0.5,9.1,0.097,-2,0,2008,C,24,NJN,62,995,13.3,0.513,0,0.397,12.3,18.7,15.4,5,1.2,3.9,11,13.3,0.9,0.9,1.8,0.089,-1.5,-0.2,-1.7,0.1,1885,-2.435664667,-0.359208259,-2.794872925,-0.022706361,-0.022706361,0,-2.580334577,-0.737518572,-3.317853149,-0.2987586
23,NJN,Josh Boone,boonejo01,UConn,2006,4,256,4482,1340,1258,125,0.544,,0.445,17.5,5.2,4.9,0.5,9.1,0.097,-2,0,2007,PF,23,NJN,70,1773,14.8,0.543,0,0.5,12.5,20.8,16.6,5.3,1.1,2.7,11.4,15.4,1.9,1.8,3.7,0.1,-0.9,-0.9,-1.8,0.1,3419,-1.274973684,-0.546978449,-1.821952133,0.835600386,0.835600386,0,-1.526065765,-0.63952146,-2.165587225,-0.434327331
23,NJN,Josh Boone,boonejo01,UConn,2006,4,256,4482,1340,1258,125,0.544,,0.445,17.5,5.2,4.9,0.5,9.1,0.097,-2,0,2006,PF,22,NJN,61,669,14.6,0.587,0,0.602,11.4,19.6,15.5,2.6,0.9,2.5,13.2,17.4,0.9,0.8,1.7,0.122,-1.9,-1,-2.9,-0.2,1510,-1.42030352,-0.181275268,-1.601578789,0.462913657,0.427068155,0.035845503,-1.913002613,-0.750287348,-2.663289961,0.345127712
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2018,PG,32,TOR,65,2213,16.5,0.562,0.613,0.263,2.1,12.9,7.6,34.8,2,1.2,18.1,19.6,3.6,3,6.6,0.144,1.7,0.6,2.3,2.4,6476,3.668073526,1.935975743,5.60404927,13.54742501,9.106442843,4.440982163,4.119853895,2.833296605,6.9531505,0.933738638
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2017,PG,31,TOR,78,2510,19.5,0.598,0.631,0.276,3,16.1,9.7,30.9,1.7,0.6,14.7,21.7,7,3.1,10.2,0.194,4.7,0.5,5.2,4.5,5919,4.924135746,0.422859683,5.346995429,12.01677693,10.73009898,1.286677953,5.106780075,0.888088192,5.994868267,1.051327206
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2016,PG,30,TOR,60,2244,22.9,0.623,0.51,0.398,2.4,12,7.2,29.9,2,0.7,13.8,24.9,7.8,2.3,10.1,0.216,5.8,0.4,6.1,4.6,5046,6.320909654,-0.434616414,5.88629324,11.2625947,10.04119313,1.221401571,5.919229501,0.689057484,6.608286986,0.174150788
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2015,PG,29,TOR,77,2851,22.2,0.578,0.457,0.41,2.2,12.3,7.3,29.9,2.9,1,13.7,26.1,8,3.7,11.6,0.196,4.7,1.1,5.8,5.7,7003,5.328884573,0.430835965,5.759720538,15.81697712,12.44125634,3.375720781,5.828236164,1.279716369,7.107952533,0.078721998
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2014,PG,28,TOR,70,2414,19.3,0.527,0.375,0.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,5.1,2,7.1,0.141,3.2,-0.1,3,3.1,5047,3.060665355,0.573507809,3.634173164,8.342475423,8.265016499,0.077458925,3.719395768,0.917948834,4.637344603,0.604506535
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2013,PG,27,TOR,79,2862,20.1,0.567,0.463,0.356,3.6,11.5,7.5,34.7,2.2,0.4,13.4,22.9,8.4,3.3,11.7,0.197,4.1,0.6,4.7,4.8,6131,4.335342181,1.242195459,5.57753764,13.46320289,12.45742714,1.005775746,4.261842285,1.701058237,5.962900522,0.912963951
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2012,PG,26,TOR,68,2020,17.5,0.543,0.448,0.384,3.2,15.9,9.5,34.6,2.5,1,17.7,20.3,3.5,2.1,5.6,0.133,2,0.9,2.9,2.5,3848,3.358196238,0.462477225,3.820673463,6.808768848,6.808768848,0,3.35146006,1.099595042,4.451055102,0.508790022
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2011,PG,25,HOU,47,1510,18.8,0.558,0.411,0.386,2.8,13.7,8.2,32.3,2.5,0.7,17.8,22,3.3,1.6,4.9,0.156,2.8,1.2,4.1,2.3,2918,3.181120371,1.483812509,4.664932881,5.728777372,5.728777372,0,3.329684178,1.85365248,5.183336657,0.263485767
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2010,PG,24,HOU,75,2563,16.5,0.55,0.424,0.31,3.9,9.7,6.8,29.4,2,0.6,14.7,18.6,5.1,1.8,7,0.13,2,0,2,2.6,5088,3.181452404,1.226348203,4.407800607,9.347556864,9.347556864,0,3.352478723,1.738975127,5.09145385,-0.122350861
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2009,PG,23,HOU,68,1651,15.5,0.536,0.293,0.56,6.1,11.2,8.6,27.7,1.9,0.4,16.7,18.6,2.9,1.4,4.3,0.126,0.4,0.4,0.8,1.2,3270,1.823692532,0.773233469,2.596926001,4.511158035,4.511158035,0,1.425741366,0.781873798,2.207615164,0.150627852
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2008,PG,22,TOT,77,1679,14.4,0.547,0.226,0.521,1.9,11.6,6.8,26.4,2.2,0.8,18,18.1,1.8,1.8,3.6,0.103,-0.7,0.8,0.2,0.9,3657,-0.935857759,0.485804431,-0.450053328,2.290982045,1.957774554,0.33320749,-1.12669583,0.396366193,-0.730329637,0.515500474
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2008,PG,22,MEM,49,1071,14.1,0.54,0.254,0.592,1.5,11.4,6.4,26.9,2.4,0.6,18.7,18.4,0.9,0.9,1.8,0.081,-0.9,0.2,-0.7,0.3,3657,-0.935857759,0.485804431,-0.450053328,2.290982045,1.957774554,0.33320749,-1.12669583,0.396366193,-0.730329637,0.515500474
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2008,PG,22,HOU,28,608,15,0.561,0.179,0.401,2.6,12,7.5,25.7,1.8,1.1,16.6,17.5,0.9,0.9,1.8,0.143,-0.3,2.1,1.7,0.6,3657,-0.935857759,0.485804431,-0.450053328,2.290982045,1.957774554,0.33320749,-1.12669583,0.396366193,-0.730329637,0.515500474
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2007,PG,21,MEM,82,2089,14.3,0.531,0.236,0.588,2.2,11.3,6.7,21.8,2.2,0.8,14.6,18.6,2.1,1.3,3.4,0.078,-1.2,0.3,-0.9,0.6,4195,-0.204865871,1.13478695,0.929921079,3.935406781,3.935406781,0,-0.361343623,1.403275281,1.041931658,0.317677965
24,MEM,Kyle Lowry,lowryky01,Villanova,2006,14,908,28682,13381,3905,5623,0.423,0.366,0.809,31.6,14.7,4.3,6.2,93.5,0.157,3.2,38,2006,PG,20,MEM,10,175,18.3,0.556,0.211,0.737,8.2,13,10.6,27.3,4.1,0.4,19.3,16.1,0.4,0.2,0.5,0.148,1.1,3.5,4.7,0.3,345,2.019295679,1.620997315,3.640292993,0.571390807,0.571390807,0,1.903615419,2.22828715,4.131902568,0.13592007
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2014,SG,29,MIA,5,89,4.4,0.482,0.368,0.211,0,1.3,0.7,5.2,2.4,0,16.2,13.1,-0.1,0,0,-0.016,-5.5,-1.3,-6.8,-0.1,171,-3.335855745,-2.679069449,-6.014925194,-0.147242765,-0.147242765,0,-3.565075375,-2.18734553,-5.752420905,-0.653495811
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2013,SG,28,TOT,29,251,4.7,0.419,0.03,0.318,3.2,9.5,6.4,5,2.7,0,19.3,17.1,-0.5,0.3,-0.3,-0.05,-6.6,-0.1,-6.8,-0.3,522,-7.638674698,-1.386526392,-9.02520109,-0.807508321,-0.807508321,0,-6.83935303,-1.709778272,-8.549131303,0.365992673
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2013,SG,28,SAS,10,103,-0.5,0.36,0.071,0.321,1.1,12.6,7.1,6.4,0.5,0,20,17.5,-0.3,0.1,-0.2,-0.102,-8.8,-1.5,-10.3,-0.2,522,-7.638674698,-1.386526392,-9.02520109,-0.807508321,-0.807508321,0,-6.83935303,-1.709778272,-8.549131303,0.365992673
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2013,SG,28,NYK,19,148,8.4,0.462,0,0.316,4.6,7.4,6,4.1,4.3,0,18.8,16.7,-0.2,0.2,0,-0.013,-5.2,0.9,-4.3,-0.1,522,-7.638674698,-1.386526392,-9.02520109,-0.807508321,-0.807508321,0,-6.83935303,-1.709778272,-8.549131303,0.365992673
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2012,SG,27,PHO,59,1402,13.1,0.493,0.247,0.219,3.5,8.7,6,12.8,2.2,0.8,10.6,22.2,0.4,0.8,1.2,0.041,-1.1,-0.5,-1.6,0.2,2759,-0.654306628,-1.378705459,-2.033012088,0.513622901,0.513622901,0,-0.749687482,-1.194755777,-1.944443259,0.138177808
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2011,SG,26,PHO,59,1400,13.6,0.507,0.314,0.166,3.1,9.5,6.3,8.1,1.6,0.8,9.1,22.8,0.8,0.8,1.6,0.054,-0.2,-0.9,-1,0.3,2732,-0.409149814,-1.336595039,-1.745744853,0.71596674,0.71596674,0,-0.17576781,-1.379992788,-1.555760598,-0.174142977
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2010,SG,25,LAL,82,1568,13.6,0.518,0.33,0.157,2.6,8.5,5.7,10,2.3,0.8,9.8,22.2,1.1,1.9,3.1,0.093,-0.9,0.2,-0.8,0.5,3300,-0.237704674,-0.220850996,-0.45855567,2.041036594,1.821846741,0.219189853,-0.002643758,-0.460550029,-0.463193787,0.287990493
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2009,SG,24,LAL,82,1700,12.4,0.517,0.319,0.204,2,10,6,9.9,1.7,1.4,9.4,18.8,1.1,2.3,3.4,0.096,-1.2,0.8,-0.4,0.7,3936,-1.332977275,-0.224293702,-1.557270976,1.222636368,1.277966947,-0.055330578,-1.407962903,-0.513613489,-1.921576392,0.186764593
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2008,SG,23,TOT,48,477,12.9,0.554,0.224,0.236,2.8,8.1,5.5,13.7,2.5,1.2,17.3,21.4,0.1,0.6,0.7,0.067,-1,0.9,-0.2,0.2,1435,-1.108174059,-0.986277306,-2.094451365,0.259928872,-0.096178743,0.356107615,-1.345501063,-1.676890033,-3.022391095,0.633153751
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2008,SG,23,CHA,30,341,12.1,0.529,0.228,0.244,2.9,5.8,4.4,14.8,2.9,1.2,17.6,22.9,-0.1,0.4,0.3,0.041,-1.8,1.1,-0.7,0.1,1435,-1.108174059,-0.986277306,-2.094451365,0.259928872,-0.096178743,0.356107615,-1.345501063,-1.676890033,-3.022391095,0.633153751
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2008,SG,23,LAL,18,136,15,0.631,0.214,0.214,2.5,13.9,8.3,10.9,1.5,1.1,16.4,17.8,0.2,0.2,0.4,0.131,0.8,0.4,1.2,0.1,1435,-1.108174059,-0.986277306,-2.094451365,0.259928872,-0.096178743,0.356107615,-1.345501063,-1.676890033,-3.022391095,0.633153751
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2007,SG,22,TOT,21,240,6.3,0.411,0.238,0.23,2.8,6.9,4.7,12.8,2.4,1,14.7,30.7,-0.8,0.3,-0.5,-0.102,-5.7,-2.1,-7.9,-0.4,457,-5.749728629,-1.514312828,-7.264041457,-0.558308527,-0.558308527,0,-4.897988164,-1.888922815,-6.786910979,2.292569382
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2007,SG,22,CLE,15,218,8.1,0.433,0.261,0.207,2.5,7,4.7,14.1,2.4,0.4,13.6,29.2,-0.5,0.2,-0.2,-0.052,-4.4,-1.5,-5.9,-0.2,457,-5.749728629,-1.514312828,-7.264041457,-0.558308527,-0.558308527,0,-4.897988164,-1.888922815,-6.786910979,2.292569382
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2007,SG,22,CHI,6,22,-11.8,0.255,0.067,0.4,5,5.3,5.1,0,2.3,7.1,22.1,45.5,-0.3,0,-0.3,-0.592,-19,-8.4,-27.4,-0.1,457,-5.749728629,-1.514312828,-7.264041457,-0.558308527,-0.558308527,0,-4.897988164,-1.888922815,-6.786910979,2.292569382
25,CLE,Shannon Brown,brownsh01,Michigan State,2006,9,408,7329,3118,760,458,0.42,0.332,0.807,18,7.6,1.9,1.1,9.2,0.06,-1.5,1,2006,SG,21,CLE,23,202,7.5,0.455,0.338,0.189,3.4,8.9,6,8.1,1.8,1.2,14.9,21.1,-0.2,0.3,0.1,0.015,-5.5,-0.2,-5.7,-0.2,388,-2.581754632,-1.647766776,-4.229521408,-0.153131204,-0.153131204,0,-2.636703084,-2.170495699,-4.807198783,1.005668805
26,LAL,Jordan Farmar,farmajo01,UCLA,2006,10,504,9840,3888,958,1453,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2016,PG,30,SAC,2,35,14.4,0.5,0.75,0,3.3,6.5,5,38.6,2.9,0,20,19.4,0,0,0,0.063,2.8,-0.7,2.1,0,69,1.762510915,-4.169914029,-2.407403114,0.00608556,0.00608556,0,2.072376091,-4.94288693,-2.870510838,-0.516167197
26,LAL,Jordan Farmar,farmajo01,UCLA,2006,10,504,9840,3888,958,1453,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2015,PG,29,MEM,12,291,13.2,0.527,0.45,0.1,1.5,8.6,4.9,20.6,2.7,0.6,14.7,18.9,0.2,0.2,0.4,0.064,-0.5,-0.2,-0.7,0.1,786,0.290077414,-0.162149267,0.127928147,0.59315003,0.464775211,0.128374819,1.779294412,0.404328281,2.183622693,-0.313847644
26,LAL,Jordan Farmar,farmajo01,UCLA,2006,10,504,9840,3888,958,1453,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2014,PG,28,LAC,36,529,9.9,0.513,0.614,0.07,1.7,7.1,4.5,18,1.9,0.8,16.4,16.6,0.2,0.4,0.6,0.053,-1.2,-0.1,-1.4,0.1,1074,-2.069879132,0.227726625,-1.842152507,0.245683375,0.245683375,0,-0.10348742,-0.149459783,-0.252947204,0.257969661
26,LAL,Jordan Farmar,farmajo01,UCLA,2006,10,504,9840,3888,958,1453,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2013,PG,27,LAL,41,912,15,0.533,0.44,0.162,2.3,9.8,6.1,34.6,2,0.6,19.6,23.2,0.4,0.4,0.7,0.039,0.8,-1.6,-0.7,0.3,1925,0.415100143,-0.534757688,-0.119657545,1.235694545,1.235694545,0,0.267672675,-1.09087028,-0.823197605,0.923949389
26,LAL,Jordan Farmar,farmajo01,UCLA,2006,10,504,9840,3888,958,1453,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2011,PG,25,NJN,39,831,17.4,0.592,0.397,0.2,1,7.8,4.3,29,1.5,0.2,16.6,22.6,1.8,0,1.8,0.104,2.5,-2.1,0.4,0.5,1578,1.613738321,-3.735475416,-2.121737095,0.265798184,0.265798184,0,1.383628779,-3.823789033,-2.440160254,-0.197736932
26,LAL,Jordan Farmar,farmajo01,UCLA,2006,10,504,9840,3888,958,1453,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2010,PG,24,NJN,73,1796,14.1,0.504,0.467,0.154,1.5,10.1,5.7,34.9,1.8,0.3,16.7,21.6,0.8,1,1.9,0.05,0.8,-1.3,-0.4,0.7,3402,1.11043529,-1.359774892,-0.249339602,2.293951984,2.293951984,0,1.266138861,-1.388602636,-0.122463775,0.103665036
26,LAL,Jordan Farmar,farmajo01,UCLA,2006,10,504,9840,3888,958,1453,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2009,PG,23,LAL,82,1474,12.3,0.535,0.445,0.165,1.1,8.8,5,13.4,1.8,0.6,11.5,19,1,1.8,2.8,0.093,-0.8,0.5,-0.4,0.6,3450,-0.752349118,0.30163906,-0.450710057,2.106376446,1.664098437,0.442278009,-0.587203835,-0.096611048,-0.683814883,0.343698183
26,LAL,Jordan Farmar,farmajo01,UCLA,2006,10,504,9840,3888,958,1453,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2008,PG,22,LAL,65,1192,9.9,0.466,0.354,0.187,2.1,8.9,5.5,18.6,2.4,0.6,16.3,19.6,-0.7,1.5,0.8,0.034,-2.8,0.2,-2.6,-0.2,2868,-2.528231128,-0.27020767,-2.798438798,-0.022955161,-0.239604418,0.216649258,-2.00697593,-0.60704757,-2.6140235,0.432911459
26,LAL,Jordan Farmar,farmajo01,UCLA,2006,10,504,9840,3888,958,1453,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2007,PG,21,LAL,82,1690,15.4,0.563,0.487,0.124,2.7,9.1,6,20.5,2.3,0.2,14,20.2,2.1,1.8,3.9,0.111,1.3,0,1.3,1.4,4108,0.919905272,-0.236615276,0.683289996,3.569651713,3.689425836,-0.119774123,1.238387721,-0.625938054,0.612449667,0.077417299
26,LAL,Jordan Farmar,farmajo01,UCLA,2006,10,504,9840,3888,958,1453,0.423,0.374,0.739,19.5,7.7,1.9,2.9,13.9,0.068,-0.5,3.7,2006,PG,20,LAL,72,1090,10.8,0.515,0.466,0.129,2.4,10.3,6.4,19,2.1,0.5,19,15.8,0.2,0.7,0.9,0.038,-1.4,-0.3,-1.7,0.1,2375,-1.411679183,0.179039329,-1.232639854,0.941103511,0.644559568,0.296543943,-1.375259468,-0.498777455,-1.874036923,0.151598684
27,PHO,Sergio Rodriguez,rodrise01,,2006,5,353,5281,1747,525,1183,0.409,0.337,0.739,15,4.9,1.5,3.4,4.3,0.039,-2,0.1,2016,PG,30,PHI,68,1518,11.1,0.484,0.47,0.05,1.5,9.9,5.7,35.4,1.6,0.2,18.9,19.3,-0.3,1,0.7,0.023,-1.2,-1.6,-2.7,-0.3,3123,-0.494367498,-3.386893343,-3.881260841,-0.868624004,-0.868624004,0,-1.024971121,-3.298737914,-4.323709035,-0.841804526
27,PHO,Sergio Rodriguez,rodrise01,,2006,5,353,5281,1747,525,1183,0.409,0.337,0.739,15,4.9,1.5,3.4,4.3,0.039,-2,0.1,2009,PG,23,TOT,66,1048,14.8,0.554,0.259,0.265,2.6,7.2,4.8,32.2,2.4,0.4,22.5,21.6,0.6,0.6,1.2,0.053,0,-1.3,-1.3,0.2,2076,-0.359708111,-0.84368089,-1.203389001,0.835184543,0.835184543,0,-0.436817663,-1.613548398,-2.050366061,0.835676455
27,PHO,Sergio Rodriguez,rodrise01,,2006,5,353,5281,1747,525,1183,0.409,0.337,0.739,15,4.9,1.5,3.4,4.3,0.039,-2,0.1,2009,PG,23,SAC,39,517,16.9,0.538,0.221,0.326,3.3,7.9,5.5,37.7,2.9,0.4,21.4,23.6,0.4,0.4,0.8,0.074,1.1,-0.6,0.5,0.3,2076,-0.359708111,-0.84368089,-1.203389001,0.835184543,0.835184543,0,-0.436817663,-1.613548398,-2.050366061,0.835676455
27,PHO,Sergio Rodriguez,rodrise01,,2006,5,353,5281,1747,525,1183,0.409,0.337,0.739,15,4.9,1.5,3.4,4.3,0.039,-2,0.1,2009,PG,23,NYK,27,531,12.8,0.573,0.304,0.193,1.9,6.5,4.2,26.9,2,0.3,24,19.5,0.2,0.2,0.4,0.033,-1.1,-1.9,-3,-0.1,2076,-0.359708111,-0.84368089,-1.203389001,0.835184543,0.835184543,0,-0.436817663,-1.613548398,-2.050366061,0.835676455
27,PHO,Sergio Rodriguez,rodrise01,,2006,5,353,5281,1747,525,1183,0.409,0.337,0.739,15,4.9,1.5,3.4,4.3,0.039,-2,0.1,2008,PG,22,POR,80,1225,12.5,0.491,0.347,0.234,4.3,9,6.6,35.6,2.4,0.1,24.7,18.5,0.5,1.2,1.7,0.068,-0.9,-0.5,-1.4,0.2,2283,-0.374738285,-0.455521056,-0.830259341,1.229629682,1.280808397,-0.051178715,-0.193276696,-0.817199323,-1.010476019,0.510987315
